simulation_id,epoch,stage,frequency_hz,rg_cycle_interval_cv_mean,lr_phase_error_mean_abs_deg,fe_phase_error_mean_abs_deg,lr_phase_slip_rate,fe_phase_slip_rate,lr_phase_slip_count,lr_phase_cycle_count,fe_phase_slip_count,fe_phase_cycle_count,bilateral_amplitude_balance,pf_transfer_reliability,mn_transfer_reliability,pf_transfer_anchor_count,pf_transfer_missed_count,pf_transfer_matched_count,mn_transfer_anchor_count,mn_transfer_missed_count,mn_transfer_matched_count,rhythmic_failure,min_rg_burst_count,challenged_rrp_mean_secondary,challenged_replenishment_resource_mean_secondary,technical_valid,technical_exclusion_reason,n_bursts_L_F,n_bursts_L_E,n_bursts_R_F,n_bursts_R_E,mt_RG_mean,rrp_RG_mean_secondary,replenishment_resource_RG_mean_secondary,mt_PF_mean,rrp_PF_mean_secondary,replenishment_resource_PF_mean_secondary,mt_MN_mean,rrp_MN_mean_secondary,replenishment_resource_MN_mean_secondary,mt_V0D_mean,rrp_V0D_mean_secondary,replenishment_resource_V0D_mean_secondary,mt_V0V_mean,rrp_V0V_mean_secondary,replenishment_resource_V0V_mean_secondary,mt_V2a_mean,rrp_V2a_mean_secondary,replenishment_resource_V2a_mean_secondary,mt_V3_mean,rrp_V3_mean_secondary,replenishment_resource_V3_mean_secondary,mt_V1Ia_mean,rrp_V1Ia_mean_secondary,replenishment_resource_V1Ia_mean_secondary,mt_V1Ren_mean,rrp_V1Ren_mean_secondary,replenishment_resource_V1Ren_mean_secondary,mt_V2b_mean,rrp_V2b_mean_secondary,replenishment_resource_V2b_mean_secondary
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,3,baseline,2.5440757280424604,0.021867368069881737,15.124397069707026,6.4922503817802735,0.0,0.0,0,8,0,8,0.9405463753295401,1.0,1.0,18,0,18,18,0,18,0,5,1.0,1.0,1,none,5,5,5,5,0.06609990024329737,0.9903523126856503,0.965621815354174,0.09757917507204097,0.9838983944998138,0.9445762473079872,0.004921535217943829,0.9818972059020504,0.9593751235229607,0.04076433160900662,0.9938883030249276,0.9822919301204908,0.057341945597864256,0.9909234861689407,0.9728771236868374,0.05759086469936586,0.9912295615468087,0.9724399028704372,0.018271773061117384,0.9981123581203833,0.9951339113863111,0.08800790650516448,0.9848555316745946,0.9514567214913588,0.1211517575443116,0.9798267574044526,0.9262037827644058,0.06568672379446769,0.9897598861873496,0.9672667243458368
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,4,baseline,2.546682747596161,0.02648205068325768,12.728583701616074,6.369769962421053,0.0,0.0,0,8,0,8,0.9467721013321643,1.0,1.0,18,0,18,18,0,18,0,5,1.0,1.0,1,none,5,5,5,5,0.06383309389051244,0.9903142768893135,0.9650531731907721,0.0995522238344799,0.9846757916748383,0.9408024959025307,0.004884761710709834,0.9819902624276164,0.9562560284808306,0.04176206070696254,0.9933035864277028,0.9794343448227482,0.056309744134743635,0.9918138283591054,0.9716106131341719,0.05657580515282575,0.9916281297510022,0.9710959783238409,0.016849167855313485,0.9976517779868359,0.9935216547681516,0.09724587274224208,0.9853359489447919,0.9426491280289275,0.12575244393708768,0.9799224073028986,0.919108610046028,0.06611882500703813,0.9896552546205756,0.9649451383093764
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,5,baseline,2.549438855156337,0.0321816810608959,10.629942861596971,4.935445258013916,0.0,0.0,0,9,0,9,0.900048296960609,1.0,1.0,18,0,18,18,0,18,0,5,1.0,1.0,1,none,5,6,6,5,0.062554437332551,0.9902837768800784,0.9651570408723212,0.09814851912284976,0.9842493556923052,0.9410723714792371,0.004602773020287188,0.9824631119189221,0.9569982040611276,0.04102771030386047,0.9939022127555284,0.979136409278065,0.05470629556371684,0.9912421176062065,0.971876904575372,0.05543410829811082,0.9912429360968635,0.9711211981563262,0.015518217778226468,0.9975072309705827,0.9933939544063832,0.09499739467204465,0.9843730380255833,0.9433836320383767,0.12347663268242016,0.9800691885755718,0.9198346134686187,0.06584360387103828,0.9897944675120424,0.9644846685340792
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,6,baseline,2.5372472576761744,0.025316116873936673,15.015016567345647,4.198076353778829,0.0,0.0,0,8,0,8,0.9132205215350652,1.0,1.0,16,0,16,16,0,16,0,5,1.0,1.0,1,none,5,5,5,5,0.06244004730455209,0.990156336270318,0.9650422949999071,0.10207526022816017,0.9834985855256174,0.9379108864364939,0.004856525466050884,0.981261852069232,0.9556237792032043,0.03974144641237727,0.993795058155794,0.9796131495824688,0.057829755396225535,0.9906902315185391,0.9697093990463966,0.057120601129767024,0.9908876706993291,0.9698412237770839,0.017222292949280637,0.997223598983865,0.9922218920047161,0.09548987805238641,0.9847520800284144,0.9431492737621417,0.1297273714087516,0.9781392242216391,0.9144195425109597,0.0664761425265639,0.9895781115465947,0.9638070651870767
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,7,prechallenge_demand,2.491491991589951,0.049638018600658584,11.715873070951414,5.337521515781946,0.0,0.0,0,8,0,8,0.8751579623744248,1.0,1.0,17,0,17,17,0,17,0,5,1.0,1.0,1,none,5,5,5,5,0.06392069102591148,0.9857076475715201,0.9593102572152004,0.1038372457357648,0.9767007481665037,0.9287467278956637,0.004946396934430402,0.9755045515598315,0.9492505973020504,0.042299401877554314,0.9909807592396848,0.9754294550069158,0.056718692578495544,0.9895060177772776,0.9669984762453432,0.0564852275503096,0.9888306358172259,0.9667699535144304,0.01674626226080135,0.9950645045367452,0.9913495828725635,0.09511259742785731,0.9824285438039598,0.9377528912817288,0.13215917389238874,0.9724109253380705,0.9026588556406373,0.06736486830350466,0.9849564008463196,0.9585202651780579
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,8,prechallenge_demand,2.305222624467623,0.11092173471966228,35.575136254121496,39.3387037106645,0.14285714285714285,0.125,1,7,1,8,0.9538879133094071,1.0,1.0,16,0,16,16,0,16,0,4,1.0,1.0,1,none,5,4,5,5,0.06626759449682203,0.9857171122163965,0.9524004647686896,0.10834771882489858,0.977882298654945,0.9160634833024449,0.005033760409048815,0.9747009086456377,0.9418188841649974,0.04335345921807176,0.9906976143513737,0.9717452763785379,0.05485791729116514,0.9877375360542355,0.9642195781001777,0.05669592881616478,0.9875093090520668,0.962201111442276,0.025816078791516282,0.9946150581372203,0.9842043101950401,0.08981388204592596,0.9800834560539138,0.9345315448539636,0.13282746646626736,0.972700971058674,0.8910218578376574,0.07006651560394501,0.9860412229987262,0.9510326177577285
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,9,prechallenge_demand,2.463191438685611,0.052825179081088636,10.97891723831746,7.117401480351296,0.0,0.0,0,7,0,8,0.8992716241122178,1.0,1.0,16,0,16,16,0,16,0,4,1.0,1.0,1,none,5,4,5,5,0.06674182858904436,0.9860637120383529,0.9504072582783922,0.10244142748434897,0.9799176400624726,0.9194608131153192,0.004653052647427827,0.9777296973204133,0.9423108288516208,0.04051431957099162,0.9925479062513027,0.9731878529482567,0.05366386883797352,0.9907751838099388,0.9640422483053258,0.056083350133571686,0.9891238060783092,0.9613369933915294,0.02319636840397734,0.9951291329421396,0.9860583787848918,0.09278807701537425,0.9827270561779641,0.9291530003776177,0.12734334641140163,0.9750978832540704,0.8939651974550838,0.06507817730256517,0.9861923680244945,0.9535896304136624
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,10,prechallenge_demand,2.52335190920379,0.04576666765520132,14.989588710335049,8.812079555834078,0.0,0.0,0,8,0,8,0.9164699818533708,1.0,1.0,16,0,16,16,0,16,0,5,1.0,1.0,1,none,5,5,5,5,0.06558720914088513,0.9861192296223282,0.9508789599368176,0.0993054433337945,0.9774017975045142,0.9216319662838024,0.004797595451074871,0.9737437255771224,0.9419524735123304,0.03848140461798909,0.9917813774799711,0.9742286369359068,0.050184703272601994,0.98922478996501,0.9662792064281123,0.05506758011609267,0.9884144937915951,0.9615914988011066,0.020963485109350553,0.9958889824537528,0.9875463368173559,0.0903039574309635,0.9791050524285922,0.930634172740129,0.12499775504999987,0.9710475973473465,0.895101367512504,0.06730269826471819,0.9855668717725204,0.9513123623297972
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,11,prechallenge_demand,2.444308486899496,0.10393555076325267,19.512388324402167,38.52078084488006,0.0,0.14285714285714285,0,6,1,7,0.9990099219610039,1.0,1.0,15,0,15,15,0,15,0,3,1.0,1.0,1,none,5,3,4,5,0.06600486603399301,0.9860793551808522,0.9504089896979376,0.10612649247046606,0.976942393475494,0.9149091614634551,0.005032663984833846,0.9747781577333757,0.9393237250983548,0.03757297187246761,0.9933477208475155,0.9748694970089329,0.049224819669472765,0.9891082141509026,0.9668478009552435,0.05287130258454819,0.9887974002889101,0.963290000311768,0.017418790638369302,0.9984741035603608,0.9900864852861755,0.09469038960106198,0.9790515685963621,0.9266534744538578,0.13099437467812056,0.9724966125802877,0.8891245552014306,0.06815410655671884,0.9860271642544025,0.9502392731760927
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,12,prechallenge_demand,2.504702446753167,0.05384756933905226,11.90914986967226,30.3182915501042,0.0,0.125,0,7,1,8,0.9252589913858094,0.9411764705882353,1.0,17,1,16,17,0,17,0,4,1.0,1.0,1,none,5,4,5,5,0.06587861529448659,0.9859453284655983,0.9504978864599725,0.10375445803003347,0.9793287115340118,0.9170626730050387,0.004715178256390406,0.976887095982688,0.9413067772184148,0.03677619551232368,0.9916202598285178,0.9754037164374467,0.05162951656505601,0.9891812368307881,0.9648303031643185,0.05351723037266028,0.9888245570137721,0.9627299960492021,0.01669621001640245,0.9952022430785825,0.9900600741234571,0.0917049410672744,0.9832027349696929,0.9295093337830613,0.12527609217448415,0.9746702127634617,0.8947611294595456,0.06596912745433396,0.9866474835323639,0.9520858621213059
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,13,challenged_demand,2.5418331578655917,0.037853360293807856,14.845083881190197,10.651016420267625,0.0,0.0,0,7,0,8,0.8665725677523018,0.9411764705882353,0.9411764705882353,17,1,16,17,1,16,0,4,1.0,1.0,1,none,5,4,5,5,0.06526668908213097,0.9864437087629185,0.9510614971429083,0.09990396989275746,0.9784036222215007,0.9200512722775239,0.004522984106867789,0.9761678441291001,0.9436582884054314,0.03791088051220286,0.9919287000494154,0.974544939117404,0.05398054746428305,0.987787507515591,0.962877359883878,0.054068305808409524,0.9881660291529475,0.962311903988415,0.021831629582935476,0.994164829144698,0.9865248292488126,0.09041077597121416,0.9804059064536343,0.9301662930180549,0.12170891659449216,0.9733209206658446,0.8972133969721742,0.06461746312810779,0.9861966198303881,0.9532898711691621
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,14,challenged_demand,2.5041842278259328,0.05540941118961676,11.787147770102468,11.169883840021122,0.0,0.0,0,8,0,8,0.9411841114099162,1.0,1.0,18,0,18,18,0,18,0,5,1.0,1.0,1,none,5,5,5,5,0.06504304379085189,0.9863205111623711,0.9512440023629231,0.10467830257941119,0.9773399139885047,0.915385716107114,0.005091386748508432,0.9742998535498005,0.9397505457416742,0.039552447477464364,0.9912622562094702,0.9731575213305437,0.05604141546907789,0.98811244486323,0.9611615410106557,0.056065056722608725,0.9882479007527821,0.960782963772183,0.027533524517009092,0.9937237979541823,0.9827277802417379,0.09216214013414417,0.9790488099869367,0.9285661910808952,0.1285767063880074,0.9717855583192146,0.889910069385882,0.06528802016944985,0.9864526110197933,0.9528730793972738
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,15,challenged_demand,2.477976720903964,0.06515194750021544,26.613314822660335,36.84586423545596,0.14285714285714285,0.25,1,7,2,8,0.9250510304487536,1.0,1.0,17,0,17,17,0,17,0,4,1.0,1.0,1,none,5,4,5,5,0.06594264954096743,0.9858524526069116,0.9506219864369055,0.10790530637108821,0.9772034742150253,0.9129396298602511,0.00502767521145999,0.9751924396991773,0.938697835322309,0.043159649237660795,0.9908243254357492,0.970749733505882,0.058131960032578846,0.987642910021086,0.959589625643172,0.05789435352625889,0.9875154833626788,0.9594362938166436,0.026911233504909263,0.9950091307486595,0.983859525102574,0.10240467391260938,0.9767632789516054,0.9185487930258055,0.13122045781001834,0.9732438489938494,0.8885923387803994,0.06801638209706139,0.985382272669491,0.9509963290380559
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,16,challenged_demand,2.5749626791105915,0.04417251946073092,8.86948891300822,4.660351797729351,0.0,0.0,0,9,0,9,0.8793688911105965,1.0,1.0,18,0,18,18,0,18,0,5,1.0,1.0,1,none,5,6,6,5,0.0652234135118465,0.9860137449994142,0.9511929739098177,0.1029534497709686,0.9786738395176455,0.9175752882737721,0.004801028997785429,0.9760194733266472,0.9405294797618995,0.03879590826660835,0.9926476172644074,0.9739242792096254,0.05441285637612138,0.9896635344104473,0.9627069194041946,0.05644752017909977,0.9888749675195769,0.9605455362636798,0.023724118831796773,0.9959567559848854,0.9859294031618347,0.09854372143085587,0.9815080177035195,0.9220944826574983,0.12675078323540162,0.9743314408922054,0.8924722745129893,0.06471123608308127,0.9869000092566809,0.9536169342647752
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,17,challenged_demand,2.45812892117178,0.0756177518429674,7.47322708549179,30.73386845780515,0.0,0.14285714285714285,0,6,1,7,0.8443972291673213,1.0,1.0,15,0,15,15,0,15,0,3,1.0,1.0,1,none,5,3,4,5,0.06620300992862499,0.9851484301826255,0.9501785022800421,0.10289300481564961,0.9770441146017007,0.9175029021895322,0.004847924606796848,0.974940357669713,0.9408902395935034,0.038840212461735704,0.989735698075406,0.9736332375175366,0.050555628735232144,0.9883043586288366,0.9658284899835726,0.05412151116553652,0.9878024127840858,0.9623167588894641,0.022790964825270002,0.9937285707370959,0.9863503660381477,0.09387815097413875,0.9777344262530366,0.9260731782606706,0.12512956855284393,0.9713827851377349,0.8938610505012778,0.06584504309691856,0.9836590803016205,0.9522163471952568
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,18,challenged_demand,2.5203162795096308,0.09457068699307036,29.17156955947428,29.870005598394155,0.1111111111111111,0.125,1,9,1,8,0.8782125874974431,1.0,1.0,18,0,18,18,0,18,0,5,1.0,1.0,1,none,5,6,5,5,0.06736569527723887,0.9860920397987961,0.9494013333877052,0.10604826605732473,0.9782875896304488,0.9143995333397672,0.004799482190528515,0.975560075030018,0.9411146638497494,0.04506226022704785,0.9912889288624382,0.9689645739561611,0.055218529915373196,0.9885672409988787,0.962063546779837,0.05548059520373248,0.988770360490852,0.9612282343996035,0.02650661004099358,0.9950993973215068,0.9837747940981476,0.09763231931452408,0.9810784353172893,0.9235738286929572,0.1287817100968914,0.9726027282137525,0.8900463419718895,0.0707440502582358,0.9861796384695508,0.9479846645833558
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,19,postdemand_recovery,2.5300721259637347,0.0367981430904439,20.159521719806417,30.280179188308775,0.0,0.125,0,6,1,8,0.9181916356839398,1.0,1.0,16,0,16,16,0,16,0,3,1.0,1.0,1,none,5,3,5,5,0.0658514358744338,0.9899671473350723,0.9550482064468379,0.10128937060005262,0.983588661221337,0.9259938162823901,0.004796713258755712,0.9811773656219532,0.9467496571407725,0.04326074326730516,0.9931507240825083,0.9729031216034778,0.05597401795493739,0.9910434293476676,0.9647619712545541,0.054424789848797984,0.9913524551939797,0.9655241790040623,0.023669186121906903,0.9968234286977563,0.9868374466978047,0.09988388694806662,0.9833426191252607,0.9288101959235942,0.12889359639760967,0.977521802406627,0.8994082747167351,0.06657602201193419,0.9897842796194047,0.9557189073731898
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,20,postdemand_recovery,2.5250299818109285,0.02381730031197488,6.872314933945743,4.794551484131105,0.0,0.0,0,8,0,8,0.9139712607169183,1.0,1.0,18,0,18,18,0,18,0,5,1.0,1.0,1,none,5,5,5,5,0.06403296862142391,0.9901514882283298,0.9614215030942473,0.10314242665438059,0.983705901143832,0.9331595215454761,0.0049550363450833485,0.9813496217479526,0.9516869613374249,0.042289163110364,0.9933032107979484,0.9765492333888408,0.057081943471848307,0.9908197099162726,0.9681762243389983,0.05628518061955831,0.9909390937577898,0.9683899045875253,0.021109325100882252,0.9968163213816813,0.9896360209318306,0.09695851623846971,0.9847042879238092,0.9385868373322585,0.13456492697357605,0.9788673887998808,0.9059192832779716,0.0666997290849202,0.9896036335832354,0.960988200277566
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,21,postdemand_recovery,2.56699178564241,0.024431058096382092,15.461820583396351,4.587607391972635,0.0,0.0,0,9,0,9,0.9647075459023454,1.0,1.0,18,0,18,18,0,18,0,5,1.0,1.0,1,none,5,6,6,5,0.06377275211125648,0.990079609228047,0.9632618943356592,0.10584493523502297,0.9831021475099085,0.9338223991975018,0.004942953842920494,0.9817658903606845,0.9533466764211326,0.04168591004227045,0.9944488083301986,0.9779788019610185,0.05746861442353415,0.9913140120167981,0.9692344322813112,0.05681341469709172,0.9912036356335184,0.9693545947422908,0.01923295235515006,0.9973945850997941,0.9910711453634453,0.09351805519980308,0.9877724746420633,0.9437676610975091,0.13425234117253154,0.9800365350794895,0.9096650615635082,0.06639343029462988,0.9902181114250154,0.9630002302255085
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,22,postdemand_recovery,2.600076040876575,0.01688126162251027,13.189794984395906,2.447960489380202,0.0,0.0,0,8,0,8,0.9105825038279092,1.0,1.0,18,0,18,18,0,18,0,5,1.0,1.0,1,none,5,5,5,5,0.06293259954874074,0.990124944288017,0.9642721496745157,0.10467227103189423,0.9837765534702694,0.9354206725467598,0.004921608472994782,0.9808635084404141,0.9540714117435403,0.03853245613508828,0.9940383018763218,0.9800612865884033,0.05667660504173399,0.9910844078060206,0.9700725204293338,0.057113172584914336,0.9909914481756805,0.9695159681045445,0.019108449854813137,0.9972501422412092,0.9911631554412644,0.08620198406837354,0.9861166774566029,0.9494377729471165,0.13096792724620268,0.978091037999226,0.9129698796053695,0.06410540216035901,0.9898240556788908,0.965064380416548
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,23,postdemand_recovery,2.573674114181111,0.022249185452245208,19.828962605538734,5.2408099157460555,0.0,0.0,0,8,0,8,0.9485785855963402,1.0,1.0,18,0,18,18,0,18,0,5,1.0,1.0,1,none,5,5,5,5,0.0629017960098799,0.9902180508292888,0.9644368171736281,0.10126330507300818,0.984123473721994,0.9382785742041315,0.005012055563890277,0.981268686134727,0.9537374160983363,0.03712107814338197,0.9944481290111191,0.9809209856976245,0.05688737870155125,0.9911696293871277,0.9700352129379847,0.05716581077915923,0.9911300611549655,0.9695910072226023,0.017492194186536074,0.9971435488071415,0.9920594754078703,0.08991116223548525,0.9859587513006924,0.9462404954795497,0.13557329468026233,0.9779858449648193,0.9096404946275387,0.06488186584579063,0.9897868972306249,0.9647406248665337
sim-15cb6cfa48467885967944caa5670beab18f07db64a246db29796ff1c91581e7,24,postdemand_recovery,2.5530610904279647,0.02460052134770612,14.73189066454255,4.749099507187796,0.0,0.0,0,8,0,8,0.9205842547724266,1.0,1.0,18,0,18,18,0,18,0,5,1.0,1.0,1,none,5,5,5,5,0.06312009269645243,0.990207005338131,0.9644114666101081,0.10248994686009527,0.9844932019542687,0.9373992009577637,0.004819976976953334,0.9825572216690561,0.9547577862191663,0.037637589607762194,0.9938060095542309,0.9807023611393074,0.054356762255401564,0.9923677935686358,0.9717212088752081,0.055845690650169984,0.9916962510832149,0.9704862953461221,0.018881178028528317,0.9977534112622827,0.9912610916203612,0.08751164184714628,0.9869103079469395,0.9479573184996711,0.1328281887922882,0.9804993043009926,0.9118364730922447,0.06741214202173526,0.9891663845909465,0.9630747424291921
sim-bda53fdb8d5dee2324c5f390c2e33e08d8685a2ca9d2152fca6c25067cfe87cc,1,baseline,1.9727358595750726,0.48432326232169126,152.12385707338075,115.47168444210142,0.8333333333333334,0.7142857142857143,5,6,5,7,0.731921941612625,0.6666666666666667,0.6666666666666667,15,5,10,15,5,10,0,4,0.9913344335419694,0.9906517537124215,1,none,4,4,5,5,0.07986202576964903,0.9881335656516418,0.9807760424241676,0.07065802558912443,0.9897615672073965,0.9875007417531999,0.06629152285597396,0.9913344335419694,0.9906517537124215,0.064256614154294,0.995411322239629,0.9920644869556792,0.06588459105560164,0.9939118628539726,0.9909944321056888,0.06852336795266871,0.9928741760368772,0.9891204006061687,0.059059976584761385,0.9978188789189714,0.9956592922486114,0.08931534600659867,0.9841835098723775,0.974271978624673,0.06416022954229846,0.9914380644498232,0.9921390163547603,0.0718095949307981,0.992037212727049,0.9868712031760484
sim-bda53fdb8d5dee2324c5f390c2e33e08d8685a2ca9d2152fca6c25067cfe87cc,2,baseline,2.5881210581012555,0.018130428767295783,9.682910497037396,5.548269223560798,0.0,0.0,0,9,0,9,0.9620296188214035,1.0,1.0,19,0,19,19,0,19,0,5,0.9817970680743092,0.9597439320868604,1,none,6,5,5,5,0.07080686136362394,0.9898636176023672,0.9686083176146506,0.08458950510744302,0.9829408612524235,0.9597339555485844,0.08500633979743481,0.9817970680743092,0.9597439320868604,0.04569093935352966,0.9937221755535466,0.9855800632463286,0.05663532479201014,0.9905605249529351,0.9790817976044728,0.05857481732086576,0.9906316140735594,0.9776718043844729,0.02941014777669438,0.9983131747393205,0.9954623307917764,0.09384580361231672,0.985322604348999,0.9533351703930586,0.09658495923189077,0.9770278146749224,0.9511895350470506,0.06277795092951187,0.989110141825506,0.9749466971621964
sim-bda53fdb8d5dee2324c5f390c2e33e08d8685a2ca9d2152fca6c25067cfe87cc,3,baseline,2.5453126681623517,0.021433383898714038,15.122599656347555,6.372661538417673,0.0,0.0,0,8,0,8,0.9379739475244312,1.0,1.0,18,0,18,18,0,18,0,5,0.9830984697486902,0.9429388014584734,1,none,5,5,5,5,0.06610058538007377,0.990347203391529,0.9656208725830752,0.09742636119819623,0.9839191076915471,0.9446994471829389,0.10052803935911499,0.9830984697486902,0.9429388014584734,0.040702116563376384,0.9939547909323713,0.9823298526415586,0.05734163977424605,0.9909187022433129,0.9728768123998587,0.05759154305504188,0.9912246219715511,0.9724388843182898,0.018359674327228077,0.9979276303607945,0.9950805191380538,0.08801308533693654,0.9848103486303582,0.9514499539301853,0.12096159880059729,0.9798674571351514,0.9263629509000045,0.06568783308752663,0.9897517609842209,0.9672650453126679
sim-bda53fdb8d5dee2324c5f390c2e33e08d8685a2ca9d2152fca6c25067cfe87cc,4,baseline,2.5458550299039704,0.026594704073968717,10.815033349049312,6.662125505631514,0.0,0.0,0,8,0,8,0.9260276638117715,1.0,1.0,18,0,18,18,0,18,0,5,0.9834635788940115,0.936709201328089,1,none,5,5,5,5,0.06393757077934177,0.9902921260182231,0.9649819405620703,0.09961969754974123,0.9846879064944442,0.9407501302766158,0.10569568318673267,0.9834635788940115,0.936709201328089,0.04151818696402587,0.9933075316322774,0.979553477517256,0.056351963795028735,0.9918200106702226,0.9715909777521549,0.05644497045734279,0.9916037215126474,0.9711734128442702,0.017095422003189722,0.9978325115213946,0.9934422723982982,0.0974557432769872,0.9852583285370567,0.9424823663499123,0.12517913771642178,0.9804615259532027,0.9194753677689278,0.06590269436841237,0.989732854151438,0.9650926078794372
sim-bda53fdb8d5dee2324c5f390c2e33e08d8685a2ca9d2152fca6c25067cfe87cc,5,baseline,2.563176696901352,0.029364816953115578,17.504500892340857,7.761195491774164,0.0,0.0,0,9,0,9,0.9385456523001656,1.0,1.0,18,0,18,18,0,18,0,5,0.9840789634810924,0.938069868537296,1,none,5,6,6,5,0.06260493925474357,0.9903293044140024,0.9651126881320617,0.09817631325138716,0.9843115563017802,0.9409937634224272,0.10253339196574461,0.9840789634810924,0.938069868537296,0.040877621776411355,0.9939010241872922,0.9792180394514404,0.05534746892346098,0.9909505988908046,0.971457175071564,0.055906682356808075,0.9911329573884073,0.9708159420971167,0.014988644058466054,0.9975991745050347,0.9936987821933415,0.09564279009246542,0.9838226851047722,0.9427958654139017,0.1214533872617275,0.980072504275048,0.9211181059956995,0.06546733885013432,0.9900450731891742,0.9647500550845978
sim-bda53fdb8d5dee2324c5f390c2e33e08d8685a2ca9d2152fca6c25067cfe87cc,6,baseline,2.533468887025187,0.02718383945166539,13.176594005118229,3.043318303382221,0.0,0.0,0,8,0,8,0.9115935908578698,1.0,1.0,16,0,16,16,0,16,0,5,0.9819444332463015,0.934582193318161,1,none,5,5,5,5,0.0625434411842788,0.9900672509993261,0.9649295238969714,0.10131334178799793,0.9835915183080564,0.9384487735156554,0.10691178185392608,0.9819444332463015,0.934582193318161,0.03939475900935673,0.9939311753367319,0.979824496453864,0.05830416695202454,0.9907136197047669,0.9693994152215273,0.05750426193156801,0.9908818913535592,0.9696075904765766,0.016935249549894713,0.997323136174108,0.9923319970783441,0.09746322282864608,0.9850245115537807,0.9414647380339487,0.13019627141484866,0.9778928980778675,0.9139248119050332,0.06530134208760766,0.9897166501600081,0.9646096732537967
sim-bda53fdb8d5dee2324c5f390c2e33e08d8685a2ca9d2152fca6c25067cfe87cc,7,prechallenge_demand,2.458156395755884,0.065401443318069,11.845347004330716,4.899359959337639,0.0,0.0,0,8,0,8,0.9130726111833394,1.0,1.0,17,0,17,17,0,17,0,5,0.9772367959775902,0.9250275568927686,1,none,5,5,5,5,0.06391433053793626,0.9859428053769043,0.9593190944022114,0.10321635569214185,0.9770763417573541,0.9293534614652276,0.10925533801937266,0.9772367959775902,0.9250275568927686,0.0419125025187024,0.991196113743594,0.9756682139429663,0.05744526585540333,0.9887925059981726,0.9664141450550989,0.056796565198049515,0.988535854952207,0.9665239769254629,0.017808919849598013,0.9951066889741549,0.9905467863762062,0.09634011344155925,0.9806685433426012,0.936104155418248,0.1312546677009853,0.9728749920170867,0.9034235865595139,0.0683823367843452,0.9844736899401753,0.9573766624338257
sim-bda53fdb8d5dee2324c5f390c2e33e08d8685a2ca9d2152fca6c25067cfe87cc,8,prechallenge_demand,2.3852374576203594,0.12006298989450884,30.90899169193423,29.64799943597489,0.14285714285714285,0.125,1,7,1,8,0.8946720390824258,1.0,1.0,17,0,17,17,0,17,0,4,0.9769973280647666,0.9151685339773596,1,none,5,4,5,5,0.06620096340906016,0.9854913350798115,0.952465731778889,0.10609368953598415,0.9785262416083463,0.9185860591360218,0.11008842891495282,0.9769973280647666,0.9151685339773596,0.04247006882166586,0.9905137557890971,0.9722308661977069,0.05563229297709183,0.9886938971696635,0.9636643664168552,0.05541733624532962,0.9887703964794821,0.9633917239735921,0.021436965562756278,0.9953404648722988,0.9873088531444557,0.09801252157752934,0.9786890301087517,0.9266224892284408,0.132185014030396,0.9727323056322418,0.8915470911368119,0.06883073552958681,0.9864109843755665,0.9524657453167613
