intended_class,intended_route,matrix_position,pulse,design_cell_count,all_four_arms_rhythmic_cells,a1m0_rhythmic_failure_cells,a1m1_rhythmic_failure_cells,lr_class_marginal_delta_deg_complete_cells,lr_class_marginal_delta_deg_median,lr_class_marginal_delta_deg_range_min,lr_class_marginal_delta_deg_range_max,lr_class_marginal_delta_deg_negative_cells,lr_class_marginal_delta_deg_neutral_cells,lr_class_marginal_delta_deg_positive_cells,lr_route_marginal_delta_deg_complete_cells,lr_route_marginal_delta_deg_median,lr_route_marginal_delta_deg_range_min,lr_route_marginal_delta_deg_range_max,lr_route_marginal_delta_deg_negative_cells,lr_route_marginal_delta_deg_neutral_cells,lr_route_marginal_delta_deg_positive_cells,lr_joint_delta_deg_complete_cells,lr_joint_delta_deg_median,lr_joint_delta_deg_range_min,lr_joint_delta_deg_range_max,lr_joint_delta_deg_negative_cells,lr_joint_delta_deg_neutral_cells,lr_joint_delta_deg_positive_cells,lr_nonadditivity_deg_complete_cells,lr_nonadditivity_deg_median,lr_nonadditivity_deg_range_min,lr_nonadditivity_deg_range_max,lr_nonadditivity_deg_negative_cells,lr_nonadditivity_deg_neutral_cells,lr_nonadditivity_deg_positive_cells,fe_class_marginal_delta_deg_complete_cells,fe_class_marginal_delta_deg_median,fe_class_marginal_delta_deg_range_min,fe_class_marginal_delta_deg_range_max,fe_class_marginal_delta_deg_negative_cells,fe_class_marginal_delta_deg_neutral_cells,fe_class_marginal_delta_deg_positive_cells,fe_route_marginal_delta_deg_complete_cells,fe_route_marginal_delta_deg_median,fe_route_marginal_delta_deg_range_min,fe_route_marginal_delta_deg_range_max,fe_route_marginal_delta_deg_negative_cells,fe_route_marginal_delta_deg_neutral_cells,fe_route_marginal_delta_deg_positive_cells,fe_joint_delta_deg_complete_cells,fe_joint_delta_deg_median,fe_joint_delta_deg_range_min,fe_joint_delta_deg_range_max,fe_joint_delta_deg_negative_cells,fe_joint_delta_deg_neutral_cells,fe_joint_delta_deg_positive_cells,fe_nonadditivity_deg_complete_cells,fe_nonadditivity_deg_median,fe_nonadditivity_deg_range_min,fe_nonadditivity_deg_range_max,fe_nonadditivity_deg_negative_cells,fe_nonadditivity_deg_neutral_cells,fe_nonadditivity_deg_positive_cells,a0m0_recovery_eligible_cells,a0m0_recovery_event_observed_cells,a1m0_recovery_eligible_cells,a1m0_recovery_event_observed_cells,a0m1_recovery_eligible_cells,a0m1_recovery_event_observed_cells,a1m1_recovery_eligible_cells,a1m1_recovery_event_observed_cells,aggregation_basis,independent_stochastic_realization_count,inferential_scope,generated_at_utc,publication_script_version,publication_script_sha256,protocol_spec_sha256,locked_protocol_sha256,source_a_to_d_script_sha256,source_e_f_script_sha256,source_g_h_script_sha256,output_row_count
V2a,V3,off_diagonal,none,9,9,0,0,9,-0.6747481065,-8.571437121,18.93935156,6,0,3,9,0,-5.683552172,5.507114803,2,4,3,9,-0.6747481065,-8.571437121,7.202991898,6,0,3,9,0,-16.01879753,2.006025068,2,4,3,9,2.99164256,-5.501785833,8.376200714,4,0,5,9,0,-4.121713865,5.204434927,2,4,3,9,2.765257563,-9.785494884,7.608211946,4,0,5,9,0,-8.276372582,0.02449044034,4,4,1,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2a,V3,off_diagonal,excitatory,9,9,0,0,9,0.8224639481,-12.2887231,25.75390495,3,0,6,9,0.0001278292883,-0.5483558344,3.781604423,2,2,5,9,3.148949236,-12.21616257,25.61201344,2,0,7,9,-0.04933115222,-4.856346037,0.2712393396,6,2,1,9,-2.769077305,-18.90607805,10.60258368,6,0,3,9,0,-0.6034253864,4.628985039,4,2,3,9,-0.2452429913,-18.75695145,10.60258368,5,0,4,9,0,-4.848099535,0.7525519858,4,2,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2a,V3,off_diagonal,inhibitory,9,9,0,0,9,1.782832228,-6.966699312,6.505311067,4,0,5,9,0.009495716273,-0.9981802217,1.617788149,2,2,5,9,-2.215147064,-6.966699312,3.975251132,5,0,4,9,-0.009495716273,-5.851977128,2.051745701,5,2,2,9,0.03401599153,-4.986546716,11.50816646,4,0,5,9,0,-1.465663406,0.6712800417,3,3,3,9,0.03401599153,-5.799979798,11.50816646,4,0,5,9,0,-5.076932192,0.6522303242,3,3,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2a,V1Ia,off_diagonal,none,9,9,0,0,9,-0.6747481065,-8.571437121,18.93935156,6,0,3,9,-0.1269727105,-0.9610000183,3.336709977,5,0,4,9,-0.7099645008,-8.62792155,9.694550957,6,0,3,9,0.1500695054,-13.05859481,3.341361476,4,0,5,9,2.99164256,-5.501785833,8.376200714,4,0,5,9,0.02036111692,-4.323843525,6.809697092,4,0,5,9,0.84066653,-10.77007901,9.964125422,4,0,5,9,-0.1089652444,-6.718220029,0.1627857707,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2a,V1Ia,off_diagonal,excitatory,9,9,0,0,9,0.8224639481,-12.2887231,25.75390495,3,0,6,9,0.1425756599,-17.16208498,20.40886289,4,0,5,9,0.09862085606,-15.34991416,25.65733564,4,0,5,9,-0.1906337344,-23.68786287,17.14372329,5,0,4,9,-2.769077305,-18.90607805,10.60258368,6,0,3,9,0.6024481381,-12.79642834,9.150176688,3,0,6,9,-4.183774755,-17.41005402,10.70278529,6,0,3,9,-0.615644368,-10.56665136,12.77703699,6,0,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2a,V1Ia,off_diagonal,inhibitory,9,9,0,0,9,1.782832228,-6.966699312,6.505311067,4,0,5,9,0.02756715173,-4.345708136,11.26774037,4,0,5,9,-1.148776401,-6.920672414,4.217536232,5,0,4,9,0.932728266,-13.55551521,2.661233364,4,0,5,9,0.03401599153,-4.986546716,11.50816646,4,0,5,9,-0.1943476615,-7.71173631,9.725145447,6,0,3,9,-0.0107210075,-2.836259974,11.60190822,5,0,4,9,0.1943476615,-12.69872115,7.784519605,3,0,6,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2a,V1Ren,off_diagonal,none,9,9,0,0,9,-0.6747481065,-8.571437121,18.93935156,6,0,3,9,-0.02753812834,-7.561792011,12.55299006,6,0,3,9,-0.6747481065,-8.651117426,30.29119716,6,0,3,9,0.2961038859,-0.247197775,9.944391761,2,0,7,9,2.99164256,-5.501785833,8.376200714,4,0,5,9,0.02301321728,-9.690937504,10.22343828,4,0,5,9,7.179527465,-8.155411334,16.85974382,4,0,5,9,-0.02301321728,-2.661151898,9.07916866,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2a,V1Ren,off_diagonal,excitatory,9,9,0,0,9,0.8224639481,-12.2887231,25.75390495,3,0,6,9,0.07314067603,-16.23006162,10.26295498,4,0,5,9,0.09862085606,-17.89965296,25.64775501,4,0,5,9,-0.3760410769,-14.83942711,16.23006162,7,0,2,9,-2.769077305,-18.90607805,10.60258368,6,0,3,9,0.1093937287,-14.67401801,10.386384,3,0,6,9,-7.655197524,-21.68614781,10.57680495,6,0,3,9,-0.1225899586,-15.19894113,12.2928514,6,0,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2a,V1Ren,off_diagonal,inhibitory,9,9,0,0,9,1.782832228,-6.966699312,6.505311067,4,0,5,9,0.2900652225,-2.722190418,16.09535807,2,0,7,9,0.3147066785,-7.769076515,4.0005,4,0,5,9,-0.2900652225,-17.79969331,2.556070457,7,0,2,9,0.03401599153,-4.986546716,11.50816646,4,0,5,9,0.08105321366,-0.7610828082,12.43443248,3,0,6,9,0.02774235575,-5.330437141,11.57799096,4,0,5,9,-0.08105321366,-12.46251608,0.7382140955,6,0,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2a,V2b,off_diagonal,none,9,9,0,0,9,-0.6747481065,-8.571437121,18.93935156,6,0,3,9,-0.03534609033,-14.02139068,15.09542504,5,0,4,9,-0.7287122363,-8.464642421,6.372880535,7,0,2,9,0.04746053549,-18.84061678,12.32848769,3,0,6,9,2.99164256,-5.501785833,8.376200714,4,0,5,9,0.03998574811,-15.67145664,17.60657418,3,0,6,9,0.2072032823,-8.862599611,7.608211946,4,0,5,9,0.05703803073,-20.39101346,12.31064286,3,0,6,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2a,V2b,off_diagonal,excitatory,9,9,0,0,9,0.8224639481,-12.2887231,25.75390495,3,0,6,9,-0.4273063956,-12.61107269,3.636603236,6,0,3,9,0.09862085606,-13.64114054,25.68317379,4,0,5,9,0.47711615,-29.92025871,13.4430751,3,0,6,9,-2.769077305,-18.90607805,10.60258368,6,0,3,9,-2.69033523,-15.12517784,1.768887336,7,0,2,9,-4.451134906,-14.80458608,10.60038269,6,0,3,9,0.4872481047,-8.938489751,19.77185878,3,0,6,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V2a,V2b,off_diagonal,inhibitory,9,9,0,0,9,1.782832228,-6.966699312,6.505311067,4,0,5,9,0.017952521,-8.355669056,6.922179222,4,0,5,9,-1.6534754,-6.961878061,10.61601775,5,0,4,9,0.03238345579,-2.811472539,4.683151742,4,0,5,9,0.03401599153,-4.986546716,11.50816646,4,0,5,9,0.1264301617,-6.815456325,5.838837771,3,0,6,9,0.1174506847,-6.316072583,11.60190822,4,0,5,9,-0.1492988744,-2.90333803,2.511171951,6,0,3,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,RG,off_diagonal,none,9,9,0,0,9,0.1438419842,-0.42582025,5.335650225,4,0,5,9,0.1001917426,-5.109835655,1.150952189,4,0,5,9,-0.03703740841,-6.722293,10.26834145,5,0,4,9,-0.0003265093916,-6.948107569,5.448400832,5,0,4,9,-0.1427470426,-1.224327385,6.138134679,5,0,4,9,0.1422541386,-5.182846303,0.9445109457,3,0,6,9,-0.0496599908,-1.339960723,9.209502939,5,0,4,9,-0.04242634485,-0.3216587873,6.598743886,5,0,4,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,RG,off_diagonal,excitatory,9,9,0,0,9,-0.8453152925,-6.69880237,4.686916881,7,0,2,9,0.1303040684,-17.37539699,22.51025205,4,0,5,9,-0.8794948568,-18.01639615,15.83644362,5,0,4,9,0.7343810822,-11.36072531,3.019070619,4,0,5,9,0.1536364614,-6.018080914,8.063546857,3,0,6,9,-0.2203954482,-11.91543775,27.31094382,5,0,4,9,0.1848937126,-11.70772922,11.24975839,4,0,5,9,-2.423641278,-21.90776624,3.971913381,7,0,2,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,RG,off_diagonal,inhibitory,9,9,0,0,9,-1.060163064,-8.748364704,4.641311984,5,0,4,9,-0.3525882725,-5.879007006,2.330552888,5,0,4,9,-0.03971150318,-5.85570857,11.34544559,5,0,4,9,1.97194524,-3.007779969,8.771663141,2,0,7,9,-0.3723596769,-5.863549827,3.247755089,7,0,2,9,0.03846927553,-4.383657952,0.545177358,3,0,6,9,0.2915521953,-4.703504434,8.733669339,3,0,6,9,0.775440215,-0.4380332993,6.493285194,2,0,7,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,PF,off_diagonal,none,9,9,0,0,9,0.1438419842,-0.42582025,5.335650225,4,0,5,9,0.03039713982,-10.82724485,5.29148442,4,0,5,9,-0.08174638998,-13.17259878,10.72157709,5,0,4,9,-0.6539591937,-7.681004155,0.8532205848,5,0,4,9,-0.1427470426,-1.224327385,6.138134679,5,0,4,9,-0.3726475631,-14.0961597,7.347511887,8,0,1,9,-0.002456632087,-14.19566121,10.25713051,5,0,4,9,0.05712056138,-3.767656135,1.985916521,4,0,5,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,PF,off_diagonal,excitatory,9,9,0,0,9,-0.8453152925,-6.69880237,4.686916881,7,0,2,9,0.1445608819,-16.85700968,5.35105073,3,0,6,9,0.2162261218,-16.77334731,11.58363615,3,0,6,9,1.585534976,-2.111187216,7.449395852,2,0,7,9,0.1536364614,-6.018080914,8.063546857,3,0,6,9,0.02364516252,-14.280437,5.85211782,4,0,5,9,0.03903894642,-12.67072247,15.83102439,4,0,5,9,-0.299665618,-11.45046187,10.1531341,5,0,4,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,PF,off_diagonal,inhibitory,9,9,0,0,9,-1.060163064,-8.748364704,4.641311984,5,0,4,9,-1.420871879,-5.577497408,2.74119681,5,0,4,9,0.1351236456,-3.102102863,21.6158631,3,0,6,9,3.853001968,-0.9024129208,14.23335431,3,0,6,9,-0.3723596769,-5.863549827,3.247755089,7,0,2,9,-0.01054312042,-5.838100381,1.099181112,5,0,4,9,0.06091848653,-5.896005413,15.65518871,4,0,5,9,0.9424449561,-0.2519350675,14.95195518,1,0,8,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,MN,off_diagonal,none,9,9,0,0,9,0.1438419842,-0.42582025,5.335650225,4,0,5,9,-0.1301498489,-13.12044858,11.18795089,5,0,4,9,0.0007802235111,-0.5664013011,4.325921576,4,0,5,9,-0.03432594317,-14.55067829,8.56978719,6,0,3,9,-0.1427470426,-1.224327385,6.138134679,5,0,4,9,-0.1424882411,-14.63500264,8.048894925,5,0,4,9,-0.1152791152,-0.6688968806,5.926808586,7,0,2,9,0.07090145442,-7.493464421,10.70354029,4,0,5,,,,,,,,,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
V3,MN,off_diagonal,excitatory,9,9,0,0,9,-0.8453152925,-6.69880237,4.686916881,7,0,2,9,0.1554482056,-13.29057422,5.662073151,3,0,6,9,-0.653990848,-16.91124567,20.80678124,7,0,2,9,-0.4501169172,-6.397602655,18.03329864,5,0,4,9,0.1536364614,-6.018080914,8.063546857,3,0,6,9,0.1418366257,-8.091418611,11.16366843,3,0,6,9,0.09822185566,-13.62616588,18.53464538,3,0,6,9,-0.2323485306,-5.250911136,1.524396139,8,0,1,9,9,9,9,9,9,9,9,descriptive design grid within one frozen realization; ranges are not uncertainty intervals,1,conditional on one frozen realization; no sampling inference,2026-08-26T18:12:43.884305+00:00,publication-outputs-1.0.0,0950b556111bec172d56ad34fe3569f251832a44e44c7eb43f636e6af321a5a1,ac36628fef7684bc08672b4c0678d32822a62f1b86b86ed9e5e19afa29f97220,cf2fef52687428f0eab74fc123ceb2a36cb6d0fc70d5442d221c955a4753ae2f,a0b23907336269b78a7cfd2eb7057232c7afcf87129f8a4c9d0f5e93faa0a5ef,d0bde0ec0552c341e5ead1b4598d63352fb999a1674433bd60a7c7c3d3287ac0,9c306d57a391d92a493f0b9590b5ec0d2af7679ab1dc1116abab6b6253017763,300
